"","uid_max","visitor_access_level","total_days","missing","other web sites","search engines","social networks","typed/bookmarked","Purchase.IDs","Referrer.Type","product"
"2109","3146593750616588329_8120262641735443706",0,1,0,0,0,0,0,"D6270277","typed/bookmarked","Print Only"
"2110","314952",1,1,0,0,0,0,0,"D6314970","typed/bookmarked","Digital and Print"
"2111","315910",1,1,1,0,0,0,0,"D6294524","search engines","Digital and Print"
"2112","316131",0,1,0,0,0,0,0,"D6096101","typed/bookmarked","Digital Only"
"2113","316700",3,9,0,0,0,0,9,"D6263771","typed/bookmarked","Digital and Print"
"2114","3180164320615424127_7623138590310113925",0,1,0,0,0,0,0,"D6321925","typed/bookmarked","Print Only"
"2115","3184361926533771768_556587991571744538",0,1,0,0,0,0,0,"D5937838","typed/bookmarked","Print Only"
"2116","3188625051277959275_5004157969748017543",0,1,0,0,0,0,0,"D6102776","other web sites","Digital and Print"
"2117","319008",0,1,0,0,0,0,0,"D6030083","typed/bookmarked","Health Pulse"
"2118","3197693562866996859_3663961152042636594",0,3,0,0,2,0,1,"D6234588","search engines","Digital and Print"
"2119","3198409168551239829_1977164572215725050",0,1,0,0,0,0,0,"D6309225","typed/bookmarked","Digital Only"
"2120","3204686816953299992_8375523220237553373",0,2,0,0,1,0,1,"D6072662","search engines","Digital Only"
"2121","3217687908703083934_6100904998863107096",0,1,0,0,0,0,0,"D6064644","typed/bookmarked","Digital Only"
"2122","322981",1,2,0,0,0,0,2,"D6271369","typed/bookmarked","Digital Only"
"2123","323248",1,1,0,0,0,0,0,"D6224047","search engines","Digital Only"
"2124","3234095860063419109_770038331244938697",0,1,0,0,0,0,1,"D6108631","missing","Digital Only"
"2125","3240255261654831152_3003854133914421155",0,1,0,0,0,0,0,"D5938686","typed/bookmarked","Print Only"
"2126","3242933637566385108_8758142155902073193",0,2,0,0,0,0,1,"D6323042","typed/bookmarked","Digital Only"
"2127","326043",3,2,0,0,0,0,1,"D6315061","typed/bookmarked","Digital Only"
"2128","3289931025106662605_3821150334725269171",0,1,0,0,0,0,1,"D6270247","typed/bookmarked","Print Only"
"2129","329305",3,8,1,0,3,0,9,"D6055569","search engines","Digital Only"
"2130","3294502202661996882_1904816111347576833",0,1,0,0,0,0,0,"D6314558","typed/bookmarked","Digital Only"
"2131","329752",0,1,0,0,0,0,0,"D6249554","search engines","Digital Only"
"2132","3306001769665839505_921379672354339295",0,1,0,0,0,0,0,"D6295768","typed/bookmarked","Digital Only"
"2133","3309477110686364815_8259692596616057917",0,1,0,0,0,0,0,"D6029509","other web sites","Digital Only"
"2134","3314752444230859790_4287440960290289676",0,1,0,0,0,0,0,"D6041937","missing","Digital Only"
"2135","3318609247061710771_2436280589536122307",0,2,0,0,0,0,1,"D6273926","typed/bookmarked","Print Only"
"2136","332610",1,1,0,0,1,0,0,"D6315182","other web sites","Digital Only"
"2137","3332851631774372008_1907506714765896440",0,1,0,0,0,0,0,"D6014700","typed/bookmarked","Digital Only"
"2138","3342715249186281026_6917530225400103251",0,2,0,0,0,0,1,"D6162802","typed/bookmarked","Print Only"
"2139","3344394747137389413_6009368374037155927",0,1,0,0,0,0,0,"D6031430","missing","Digital Only"
"2140","335091428001552566_6809771896859888424",0,1,0,0,0,0,0,"D6171184","typed/bookmarked","Digital Only"
"2141","3356789430669019762_8611142019341289103",0,6,0,0,0,0,5,"D6246784","typed/bookmarked","Health Pulse"
"2142","336641",3,1,0,0,0,0,0,"D5939016","typed/bookmarked","Digital and Print"
"2143","3366642602186616570_6917530236674376841",0,2,0,0,1,0,0,"D6216223","search engines","Digital and Print"
"2144","337930579857306457_4360592828315820320",0,5,0,0,2,0,2,"D6314089","typed/bookmarked","Print Only"
"2145","3380726569250249878_4734089712104685331",0,1,0,0,0,0,0,"D6075166","typed/bookmarked","Digital Only"
"2146","3394401693159454520_5089092599212280261",0,1,0,0,0,0,0,"D6329205","other web sites","Health Pulse"
"2147","3394636346219269682_7096927600198485989",0,1,0,0,0,0,0,"D5948586","typed/bookmarked","Digital and Print"
"2148","3399206708718231836_2828211354781706425",0,1,0,0,0,0,0,"D6057208","typed/bookmarked","Digital Only"
"2149","3400187074158390694_6917535710651382555",0,1,0,0,0,0,0,"D6056687","typed/bookmarked","Print Only"
"2150","340456719574898328_7663202713813543273",0,1,0,0,0,0,0,"D6271281","missing","Digital Only"
"2151","340461315499499467_999344748714633537",0,1,0,0,0,0,0,"D6216861","search engines","Digital Only"
"2152","3414829906877481753_2363504137955917227",0,1,0,0,0,0,0,"D6066936","social networks","Digital Only"
"2153","341648",3,2,0,0,0,0,1,"D6165968","typed/bookmarked","Digital Only"
"2154","341934",3,3,0,0,0,0,3,"D5936787","missing","Digital Only"
"2155","3429564965692023086_327428816269357750",0,2,0,0,0,0,1,"D6274453","typed/bookmarked","Print Only"
"2156","3429604892960517281_2882018534563225109",0,1,0,0,0,0,0,"D5936337","search engines","Digital Only"
"2157","3438636577175403348_104881148440231236",0,2,0,0,1,0,0,"D5938981","search engines","Digital and Print"
"2158","3452263046464109493_5195883074151768602",0,1,0,0,0,0,0,"D6056896","typed/bookmarked","Print Only"
"2159","347857",3,36,0,0,2,0,44,"D6340826","typed/bookmarked","Digital and Print"
"2160","348897854449838242_8060519641260875082",0,1,0,0,0,0,0,"D6002738","typed/bookmarked","Digital Only"
"2161","3497384558720333827_7598583114636263367",0,1,0,0,0,0,0,"D6074008","typed/bookmarked","Print Only"
"2162","351365318797731388_9047439450286341592",0,5,0,1,0,0,4,"D6305577","typed/bookmarked","Digital Only"
"2163","351931",0,3,0,0,1,0,2,"D6265001","typed/bookmarked","Print Only"
"2164","352615",1,3,0,0,0,0,2,"D6284515","missing","Digital Only"
"2165","3534715748205694982_5766555892909082836",0,1,0,0,0,0,0,"D6313678","typed/bookmarked","Digital Only"
"2166","3547633818305497314_7121277394813666955",0,1,0,0,0,0,0,"D6020753","typed/bookmarked","Digital and Print"
"2167","3548020701018628179_8867935886993582922",1,2,0,0,0,0,1,"D6269445","typed/bookmarked","Digital Only"
"2168","3552596471934553829_4510600277986677171",0,2,1,0,0,0,1,"D6348587","missing","Digital and Print"
"2169","3553399259179206091_6363169452422466949",0,2,1,0,0,0,0,"D6313472","typed/bookmarked","Digital and Print"
"2170","355508",0,1,0,0,0,0,0,"D6102797","typed/bookmarked","Digital Only"
"2171","3561896278342776559_2539031994821084534",0,1,0,0,0,0,0,"D6334353","typed/bookmarked","Digital Only"
"2172","3565349998645629050_3351253345227453730",0,2,6,0,0,0,0,"D6323549","typed/bookmarked","Digital Only"
"2173","3573640140424185057_7129585092027582070",0,1,0,0,0,0,0,"D6275419","missing","Digital Only"
"2174","3587453674669786565_8431999601743192853",0,2,0,0,0,1,0,"D6246897","social networks","Digital Only"
"2175","3588191623732073949_2189226252441097962",0,1,0,0,0,0,0,"D5939315","typed/bookmarked","Digital Only"
"2176","3598555264668345630_5028233105011256557",0,1,0,0,0,0,0,"D5939959","typed/bookmarked","Digital and Print"
"2177","3600320774019114451_8016266296395626547",0,3,0,0,0,0,2,"D6308562","missing","Digital Only"
"2178","3610771418340182893_1477933357215030951",0,1,0,0,0,0,0,"D6335001","search engines","Digital Only"
"2179","3611819186052517020_789091263613914556",0,1,0,0,0,0,0,"D5926324","typed/bookmarked","Print Only"
"2180","361270",0,1,0,0,0,0,0,"D6322176","typed/bookmarked","Digital and Print"
"2181","363562",3,11,1,0,0,1,10,"D6165737","typed/bookmarked","Print Only"
"2182","3636145765093389932_2779830556336990403",0,1,0,0,0,0,0,"D6045693","typed/bookmarked","Digital Only"
"2183","3637735485866812336_8305539500273698529",0,1,0,0,0,0,0,"D5938302","search engines","Digital Only"
"2184","364620",1,1,0,0,0,0,0,"D6089972","typed/bookmarked","Digital Only"
"2185","365078",3,21,0,0,1,1,26,"D6234188","typed/bookmarked","Digital and Print"
"2186","3656319752340200555_912107895386901040",0,3,0,1,2,0,2,"D6269397","search engines","Digital Only"
"2187","3662157437170026778_6112397985443388293",0,1,0,0,0,0,0,"D6003184","typed/bookmarked","Digital Only"
"2188","367214237728446999_53980156474441886",0,3,2,0,0,0,0,"D6246885","missing","Digital Only"
"2189","3682104806561539794_2490535720184860896",0,1,0,0,0,0,0,"D6314444","typed/bookmarked","Digital Only"
"2190","368674",0,1,0,0,0,0,0,"D5937863","typed/bookmarked","Print Only"
"2191","3695062719829485962_1527346566868537359",0,1,0,0,0,0,0,"D6313768","typed/bookmarked","Print Only"
"2192","3715755533790670611_9178141209676862712",0,1,0,0,0,0,0,"D6073184","typed/bookmarked","Digital and Print"
"2193","3723687635756728292_5208242640308818123",0,1,0,0,0,0,0,"D6207338","typed/bookmarked","Digital Only"
"2194","3727548403716037151_4421102672931188945",0,1,0,0,0,0,0,"D5926659","other web sites","Digital Only"
"2195","3735026282109778981_1523510857660579273",0,3,0,0,2,0,1,"D6313473","typed/bookmarked","Digital Only"
"2196","3759346703450849203_2225721518598297390",0,1,0,0,0,0,1,"D6320495","typed/bookmarked","Digital Only"
"2197","376679068208765003_8538270077680455058",0,1,0,0,0,0,0,"D6340814","typed/bookmarked","Digital Only"
"2198","376793",0,1,0,0,0,0,0,"D6078581","typed/bookmarked","Digital Only"
"2199","3768519075810271389_6044125564057596472",0,1,0,0,0,0,0,"D6090185","search engines","Digital and Print"
"2200","3790928426690872842_3341536393986923036",0,2,0,0,0,1,0,"D6089278","social networks","Digital Only"
"2201","3793563116325411776_2441466334152250258",0,1,0,0,0,0,0,"D6313984","typed/bookmarked","Print Only"
"2202","3804680470499389399_99573482089131531",0,1,1,0,0,0,0,"D5940151","other web sites","Health Pulse"
"2203","382227",3,74,1,0,9,1,106,"D6295628","typed/bookmarked","Digital and Print"
"2204","383174",1,1,0,0,0,0,0,"D6064545","typed/bookmarked","Digital Only"
"2205","3837263782920829196_767111936967926949",3,1,0,0,0,0,0,"D6270913","typed/bookmarked","Print Only"
"2206","3838645913912585053_7211029889312223480",0,1,0,0,0,0,1,"D5937915","typed/bookmarked","Digital Only"
"2207","3855203312929600364_4378828555434806915",0,1,0,0,0,0,0,"D6174445","typed/bookmarked","Print Only"
"2208","3875884101003394493_6181380585508934022",0,1,0,0,0,0,0,"D6154202","search engines","Health Pulse"
"2209","3879154782697997058_9024376754878070521",0,2,0,0,0,0,1,"D6287535","typed/bookmarked","Health Pulse"
"2210","3881352474525195251_1526486164568295953",0,2,0,0,2,0,0,"D5926577","other web sites","Health Pulse"
"2211","3887770797243166695_1965045998456616736",0,2,0,0,1,0,1,"D6165598","typed/bookmarked","Print Only"
"2212","389942",3,7,4,3,0,0,0,"D6313864","other web sites","Print Only"
"2213","3908063410416579338_3731880165677617998",0,1,0,0,0,0,0,"D6270450","typed/bookmarked","Print Only"
"2214","391870",3,7,0,0,1,4,4,"D6274923","missing","Digital Only"
"2215","3922174460962499681_8684584889148592873",0,1,0,0,0,0,0,"D6227924","missing","Digital Only"
"2216","3945896972897541486_5333433790058943174",0,4,0,0,0,0,3,"D6308413","typed/bookmarked","Digital and Print"
"2217","3950946717531850309_7097272739196956190",0,1,0,0,0,0,0,"D6272947","typed/bookmarked","Print Only"
"2218","3959322866053714288_192124104281843666",0,1,0,0,0,0,0,"D6074831","typed/bookmarked","Print Only"
"2219","396306",3,6,0,5,1,0,1,"D6298170","other web sites","Digital Only"
"2220","397426",0,1,0,0,0,0,0,"D6029693","search engines","Digital Only"
"2221","3974381654884741730_7414528154080516623",0,1,0,0,0,0,0,"D6030821","search engines","Digital Only"
"2222","397459",1,1,0,0,0,0,0,"D6274554","other web sites","Digital Only"
"2223","3975949139824406338_686639325198112485",0,1,1,0,0,0,0,"D6234554","missing","Digital Only"
"2224","3980431428505248081_3143114796767024377",0,1,0,0,0,0,0,"D6056035","typed/bookmarked","Digital Only"
"2225","3981615472269568790_6796359682169834341",0,1,0,0,0,0,0,"D6214833","typed/bookmarked","Digital Only"
"2226","3988376133013238089_324133222280462664",0,2,0,0,0,0,1,"D6314107","typed/bookmarked","Digital and Print"
"2227","398942",3,1,0,0,0,0,1,"D6263348","search engines","Digital Only"
"2228","3990043080371879368_8690941053899331708",0,1,0,0,0,0,0,"D6001849","search engines","Digital Only"
"2229","399398",1,1,0,0,0,0,0,"D5925555","typed/bookmarked","Digital Only"
"2230","39955",0,1,0,0,0,0,0,"D5926370","typed/bookmarked","Print Only"
"2231","3996540059944628914_7869124311903679939",0,1,0,0,0,0,0,"D6313726","missing","Digital Only"
"2232","3997181571182657885_2302410017791985077",0,1,0,0,0,0,0,"D6294655","missing","Digital Only"
"2233","400360",3,1,0,0,0,0,0,"D6021085","typed/bookmarked","Health Pulse"
"2234","4007107344987584385_199658628865686589",0,1,0,0,0,0,0,"D6297143","missing","Health Pulse"
"2235","401242",3,53,1,0,1,0,83,"D6313536","typed/bookmarked","Health Pulse"
"2236","401367",0,2,0,0,0,0,1,"D6162771","typed/bookmarked","Print Only"
"2237","4014248266105443465_1379169732936210346",0,1,0,0,0,0,0,"D6103028","typed/bookmarked","Digital Only"
"2238","4037793831899712098_3711826253316002282",0,1,0,0,0,0,0,"D6226963","typed/bookmarked","Digital Only"
"2239","4044059150088103813_7916412026797641421",0,1,1,0,0,0,0,"D6333557","other web sites","Digital Only"
"2240","404434331692399791_4993210925840299926",0,5,0,0,1,0,3,"D6072936","search engines","Health Pulse"
"2241","4044890236977164076_2452149901412426658",0,1,0,0,0,0,0,"D6029739","typed/bookmarked","Digital Only"
"2242","40684",1,2,0,0,0,0,2,"D5939127","typed/bookmarked","Digital and Print"
"2243","4074654094006979537_6698059483754141080",0,3,3,0,1,0,0,"D6225789","missing","Digital Only"
"2244","4075809059564042086_2123539328705817351",0,1,0,0,0,0,0,"D5949240","search engines","Digital and Print"
"2245","408227",1,6,0,0,0,0,6,"D6313848","typed/bookmarked","Print Only"
"2246","4084280666146436005_2377149140605158835",0,2,0,0,0,0,1,"D6263066","typed/bookmarked","Digital Only"
"2247","408437",1,1,0,0,0,0,1,"D6091710","missing","Digital Only"
"2248","408617517359744073_885007261239225006",0,1,0,0,0,0,0,"D6270701","typed/bookmarked","Print Only"
"2249","40920",0,1,0,0,0,0,0,"D5926170","typed/bookmarked","Print Only"
"2250","410854",3,1,0,0,0,0,1,"D6107852","typed/bookmarked","Digital Only"
"2251","4117969207960693392_1894167838367540679",0,1,0,0,0,0,0,"D6108699","missing","Digital Only"
"2252","412535",1,2,0,0,0,1,1,"D5949129","typed/bookmarked","Digital Only"
"2253","413239",1,1,0,0,0,0,0,"D6040475","typed/bookmarked","Digital Only"
"2254","413853",1,1,0,0,0,0,0,"D6233636","typed/bookmarked","Health Pulse"
"2255","4140049854122458942_5565144987061294529",0,1,0,0,0,0,0,"D6175978","typed/bookmarked","Health Pulse"
"2256","4140401822981563543_5685313910088528945",0,1,0,0,0,0,0,"D5937837","search engines","Digital Only"
"2257","4143826920621012925_8896481596909577903",0,2,0,0,0,0,1,"D5937080","typed/bookmarked","Digital Only"
"2258","4165746482185680419_1941814710301189113",0,1,0,0,0,0,0,"D6088843","search engines","Digital and Print"
"2259","4167494026115593720_7946416196712452500",0,1,0,0,0,0,0,"D6313564","search engines","Print Only"
"2260","4171590710005414235_7931153458216827064",0,1,0,0,0,0,0,"D6182848","typed/bookmarked","Digital Only"
"2261","4172158291307655981_5596414320291203709",0,1,0,0,0,0,0,"D6074699","search engines","Digital Only"
"2262","417560",1,2,0,0,1,0,0,"D6029881","typed/bookmarked","Digital Only"
"2263","4178490366547216627_8350920156677749851",0,1,0,0,0,0,0,"D6095014","search engines","Digital Only"
"2264","41920211178308227_7941371149016481254",0,1,0,0,0,0,0,"D6345566","missing","Digital Only"
"2265","4193534237844696621_4318393194598909640",0,4,1,0,0,0,2,"D6065021","typed/bookmarked","Digital Only"
"2266","419380",1,5,0,0,1,2,2,"D6263526","typed/bookmarked","Digital Only"
"2267","4194989870628054242_5646223829303152660",0,2,0,0,0,0,1,"D6333820","typed/bookmarked","Print Only"
"2268","419976",3,12,0,0,2,9,3,"D6075809","typed/bookmarked","Digital Only"
"2269","420811",1,1,0,0,0,0,0,"D6297444","typed/bookmarked","Digital Only"
"2270","4208408793687846027_3336823772734488850",0,2,0,0,2,0,0,"D6108747","search engines","Digital Only"
"2271","420969",3,8,3,0,0,0,8,"D6313201","search engines","Digital Only"
"2272","4219736419708456524_3528586990842398687",0,2,0,0,0,0,1,"D6270263","missing","Print Only"
"2273","4223704236866444384_5289418386828936107",0,3,0,0,0,0,2,"D6308579","typed/bookmarked","Digital Only"
"2274","423256",1,1,0,0,0,0,0,"D6174652","typed/bookmarked","Digital Only"
"2275","4239989716352057672_2533458104853375322",0,1,0,0,0,0,0,"D6263541","typed/bookmarked","Digital Only"
"2276","425144",1,3,0,0,0,0,3,"D6205235","typed/bookmarked","Digital Only"
"2277","4251546927100774459_4189257020389412175",0,1,0,0,0,0,0,"D6075554","search engines","Health Pulse"
"2278","426649525603478666_9019384886187684576",0,1,0,0,0,0,0,"D6270364","typed/bookmarked","Print Only"
"2279","427391",3,32,1,0,0,0,42,"D6270389","typed/bookmarked","Print Only"
"2280","4274569713221617528_3241028494357203469",0,1,0,0,0,0,0,"D6042349","typed/bookmarked","Digital Only"
"2281","4293053961263570231_3647620637008448234",0,1,0,0,0,0,1,"D6003124","missing","Digital Only"
"2282","429392",3,13,0,0,0,0,17,"D6274660","typed/bookmarked","Digital Only"
"2283","4295278212120597005_1360798321556695365",0,1,0,0,0,0,0,"D6270874","typed/bookmarked","Print Only"
"2284","429669",1,4,0,0,0,0,3,"D6058274","typed/bookmarked","Digital Only"
"2285","4299695826165106843_1453989686042429736",0,1,0,0,0,0,0,"D5917823","typed/bookmarked","Digital and Print"
"2286","430260",0,1,0,0,0,0,0,"D6322369","typed/bookmarked","Digital Only"
"2287","4319846529075684931_1043643401605553976",0,6,0,0,0,0,6,"D6271371","typed/bookmarked","Print Only"
"2288","4325154424401530974_7993168694323517654",0,1,0,0,0,0,0,"D6295595","typed/bookmarked","Digital Only"
"2289","433131",3,3,0,0,0,0,4,"D5939342","typed/bookmarked","Digital and Print"
"2290","435848",3,35,4,0,4,1,48,"D6286589","typed/bookmarked","Digital Only"
"2291","436640",1,1,0,0,0,0,0,"D5925336","typed/bookmarked","Digital Only"
"2292","4372391293114767787_1486069727516467444",0,1,0,0,0,0,0,"D5938125","typed/bookmarked","Print Only"
"2293","437254",3,2,0,1,0,0,1,"D6108695","missing","Digital Only"
"2294","4376308520104456101_6667258349769911510",0,1,0,0,0,0,0,"D6161754","typed/bookmarked","Print Only"
"2295","4379822166402518633_3444627260818647313",0,1,0,0,0,0,0,"D6055467","search engines","Digital Only"
